1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,info,ID
4,5,5,4,4,4,10,3,2,9,8,7,6,11,1,7,no_info,1809
5,9,8,7,8,8,7,6,5,6,7,8,8,6,2,8,no_info,1810
2,4,3,3,2,6,8,5,4,7,7,7,5,9,1,6,no_info,1811
6,10,8,8,9,8,7,5,5,6,7,7,11,7,4,6,no_info,1812
3,8,4,6,2,7,7,14,2,5,6,8,5,8,0,8,no_info,1813
5,9,8,7,5,4,10,3,3,9,9,9,6,7,2,7,no_info,1814
4,10,5,8,6,8,5,11,1,6,8,8,8,5,1,5,no_info,1815
6,9,9,6,7,9,6,2,5,9,5,7,8,6,2,8,no_info,1816
6,10,6,7,6,3,11,2,2,10,9,8,6,11,2,7,no_info,1817
4,5,5,8,4,7,7,12,2,7,9,8,8,6,0,8,no_info,1818
3,6,4,4,2,7,7,11,1,7,9,8,8,6,0,8,no_info,1819
4,8,6,6,6,7,7,2,4,9,7,8,7,6,2,8,no_info,1820
5,9,8,7,5,7,9,2,4,10,5,6,5,9,1,7,no_info,1821
7,11,11,8,15,9,7,3,3,8,5,7,12,4,5,5,no_info,1822
3,6,4,4,2,8,6,12,1,5,9,8,7,6,0,8,no_info,1823
3,6,4,4,4,8,7,6,2,6,8,9,5,8,3,7,no_info,1824
4,2,6,3,3,7,11,2,2,6,9,8,7,11,0,8,no_info,1825
4,1,5,2,3,7,6,7,4,7,7,10,7,6,2,8,no_info,1826
5,11,5,8,7,7,5,11,1,8,8,8,9,5,2,10,no_info,1827
4,7,5,5,4,8,6,10,0,6,8,8,7,5,0,8,no_info,1828
7,9,10,6,7,5,6,3,5,9,10,10,8,5,2,7,no_info,1829
3,4,4,3,3,6,10,4,2,8,7,7,6,12,1,6,no_info,1830
2,5,4,3,2,7,8,2,4,10,5,6,5,9,0,7,no_info,1831
3,2,5,3,3,8,11,3,2,6,9,8,7,11,1,7,no_info,1832
5,11,8,8,8,5,11,2,2,7,8,8,7,12,1,8,no_info,1833
2,6,3,4,3,7,7,11,1,6,6,8,5,9,0,8,no_info,1834
5,4,7,6,3,6,8,5,1,7,8,8,9,9,0,8,no_info,1835
4,6,7,4,4,7,9,4,0,7,9,8,7,12,0,8,no_info,1836
9,10,9,7,6,6,10,5,3,8,6,6,11,12,4,4,no_info,1837
4,10,4,8,3,7,7,14,2,5,6,8,6,8,0,8,no_info,1838
5,6,8,4,4,9,5,3,5,9,4,7,8,6,2,8,no_info,1839
1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,no_info,1840
5,10,8,7,12,7,7,6,2,7,7,8,13,12,4,10,no_info,1841
14,14,14,8,7,7,10,5,5,4,4,11,11,13,2,7,no_info,1842
9,12,8,6,3,7,10,5,6,3,4,10,5,9,2,7,no_info,1843
5,10,6,7,4,6,8,6,5,7,7,9,6,8,2,6,no_info,1844
4,8,5,6,5,8,6,6,4,6,7,8,8,5,2,7,no_info,1845
3,4,5,3,3,7,6,3,4,9,7,8,7,5,1,8,no_info,1846
8,14,9,8,4,4,9,3,4,13,11,10,6,8,0,8,no_info,1847
4,5,6,3,2,7,8,2,5,10,6,6,5,8,1,7,no_info,1848
4,7,6,5,3,6,8,4,1,7,8,8,8,10,0,8,no_info,1849
2,1,3,3,2,7,9,5,4,7,6,6,4,8,1,6,no_info,1850
4,8,5,6,4,7,7,7,5,7,5,6,3,7,3,8,no_info,1851
3,2,5,3,3,8,11,2,2,7,9,8,6,11,0,7,no_info,1852
5,8,9,6,10,8,6,3,2,8,4,8,14,6,3,7,no_info,1853
5,10,8,8,6,8,6,2,4,9,6,8,8,6,2,8,no_info,1854
4,7,6,5,6,6,6,5,5,7,7,11,10,5,2,9,no_info,1855
5,5,8,4,8,7,7,5,5,6,6,8,8,10,7,10,no_info,1856
3,3,4,4,2,7,8,4,1,7,8,8,8,10,0,8,no_info,1857
4,3,4,5,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1858
6,10,9,8,7,6,6,7,6,7,8,11,9,6,2,9,no_info,1859
4,5,4,3,3,7,8,5,5,7,6,6,5,10,2,5,no_info,1860
5,7,5,5,4,3,11,2,2,10,8,7,5,11,2,6,no_info,1861
10,10,10,8,7,6,10,5,3,8,6,6,10,12,4,4,no_info,1862
7,11,9,8,7,10,8,5,1,6,10,7,10,12,2,5,no_info,1863
4,4,5,7,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1864
4,7,6,5,6,7,8,4,4,7,6,7,5,9,5,4,no_info,1865
5,6,7,4,4,4,10,3,3,9,9,8,5,8,1,7,no_info,1866
4,9,6,7,4,9,7,6,5,6,6,4,5,8,2,5,no_info,1867
5,9,6,7,6,7,5,11,1,7,9,8,9,5,2,8,no_info,1868
2,1,3,3,2,7,8,5,4,7,6,7,4,8,1,7,no_info,1869
6,10,9,8,6,5,10,2,4,9,9,8,7,7,2,7,no_info,1870
5,8,7,6,4,7,8,3,5,10,6,7,5,8,1,7,no_info,1871
6,5,7,8,4,8,7,13,2,7,9,8,9,6,0,8,no_info,1872
2,3,4,2,1,5,10,3,3,10,8,8,4,8,0,8,no_info,1873
4,11,5,8,7,7,6,10,1,7,8,8,8,4,0,8,no_info,1874
4,3,6,4,2,4,8,5,1,7,9,8,8,10,0,8,no_info,1875
6,9,6,5,4,3,9,2,3,9,10,8,8,11,1,5,no_info,1876
2,1,3,2,1,7,6,10,1,7,9,8,7,6,0,8,no_info,1877
5,9,6,4,4,6,4,2,2,8,4,10,7,3,1,9,no_info,1878
5,11,7,8,9,8,7,6,5,6,7,8,8,6,2,8,no_info,1879
5,10,5,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1880
9,14,11,8,7,6,4,3,2,8,4,10,10,1,1,8,no_info,1881
2,3,3,4,2,8,6,11,1,6,9,8,7,5,0,8,no_info,1882
5,9,8,7,4,7,7,5,2,6,8,8,9,9,0,8,no_info,1883
3,4,5,3,3,8,5,3,3,9,6,8,7,5,1,8,no_info,1884
7,11,7,6,4,4,8,2,2,8,10,8,9,11,1,6,no_info,1885
3,7,4,5,3,8,6,11,1,6,9,8,7,6,0,8,no_info,1886
4,6,6,4,3,6,8,4,1,7,8,8,8,9,0,8,no_info,1887
7,9,9,5,4,12,2,5,2,11,1,9,7,2,1,8,no_info,1888
3,7,5,5,3,5,9,6,4,7,7,9,5,9,1,7,no_info,1889
2,1,3,3,3,8,6,6,4,7,7,8,6,5,2,8,no_info,1890
5,9,6,4,3,2,11,3,3,12,11,9,4,9,0,8,no_info,1891
8,9,11,7,8,10,6,2,5,9,3,6,10,8,3,9,no_info,1892
5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,no_info,1893
8,9,11,8,13,8,7,4,4,7,6,7,11,8,6,4,no_info,1894
5,9,7,6,5,6,8,7,7,7,6,7,3,7,3,8,no_info,1895
4,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1896
4,4,5,3,3,6,6,6,5,7,7,10,7,6,2,8,no_info,1897
5,5,8,7,4,7,7,5,2,7,8,8,9,9,0,8,no_info,1898
4,5,6,4,3,7,9,2,5,10,6,6,5,9,1,7,no_info,1899
5,10,7,8,10,8,8,7,4,7,6,8,8,9,9,4,no_info,1900
5,7,8,5,6,9,7,2,4,9,5,7,7,6,2,8,no_info,1901
4,9,6,7,10,9,7,5,2,7,6,8,13,10,3,6,no_info,1902
3,4,4,3,3,6,10,5,2,9,7,6,5,11,2,6,no_info,1903
6,12,7,6,5,7,3,2,2,8,4,10,8,1,2,8,no_info,1904
3,4,6,3,3,7,6,3,4,9,8,9,7,5,2,9,no_info,1905
6,10,8,8,9,8,7,7,5,6,5,8,10,8,10,12,no_info,1906
5,7,7,6,9,6,8,6,5,6,6,8,8,9,8,8,no_info,1907
9,12,12,7,5,10,2,3,2,10,2,9,8,1,1,8,no_info,1908
6,9,8,7,5,7,9,6,5,7,6,6,7,8,3,8,no_info,1909
9,10,8,6,3,5,8,5,7,3,3,11,6,10,3,7,no_info,1910
7,8,7,6,5,3,11,2,2,10,9,8,6,12,2,6,no_info,1911
1,0,2,1,1,8,6,9,0,7,8,8,6,6,0,8,no_info,1912
5,5,8,4,4,6,6,3,4,10,9,10,10,5,3,9,no_info,1913
8,11,11,8,5,6,9,3,5,10,8,8,6,8,1,7,no_info,1914
3,3,4,1,2,5,11,3,2,9,8,7,5,11,1,6,no_info,1915
10,13,8,7,4,7,10,4,7,3,4,9,5,7,2,7,no_info,1916
5,7,6,6,7,7,8,5,3,7,5,7,8,7,5,7,no_info,1917
6,9,8,4,3,8,7,3,4,13,5,8,6,8,0,8,no_info,1918
5,9,7,6,4,9,7,3,5,10,4,6,5,8,1,7,no_info,1919
5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8,no_info,1920
4,10,6,8,6,7,6,6,5,7,7,9,8,5,2,8,no_info,1921
4,5,6,4,3,7,11,2,3,7,9,8,7,11,1,8,no_info,1922
3,4,5,3,2,7,8,2,5,10,6,6,5,9,0,7,no_info,1923
5,5,6,4,4,8,6,6,5,6,7,8,10,6,4,6,no_info,1924
5,7,5,5,5,4,10,2,3,9,8,8,6,11,2,6,no_info,1925
2,1,2,3,2,7,8,5,4,7,6,7,4,8,1,6,no_info,1926
1,0,1,0,0,7,7,10,0,6,6,8,4,8,0,8,no_info,1927
3,2,4,3,3,6,11,2,2,7,9,9,6,11,1,8,no_info,1928
4,7,7,5,4,4,10,3,3,9,10,9,8,11,1,8,no_info,1929
10,14,9,8,4,8,10,5,5,4,5,10,6,10,3,7,no_info,1930
3,2,4,3,2,7,8,5,4,8,7,7,5,8,3,6,no_info,1931
2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8,no_info,1932
5,9,7,7,4,7,9,6,5,7,7,7,6,8,2,7,no_info,1933
4,2,6,4,4,5,11,3,2,8,9,9,10,13,1,8,no_info,1934
8,11,11,8,7,12,5,3,6,10,2,6,10,9,2,9,no_info,1935
5,6,7,4,6,5,9,3,4,8,7,9,6,8,4,4,no_info,1936
3,5,3,4,2,7,9,5,4,7,6,7,5,8,2,7,no_info,1937
2,7,3,5,3,7,7,11,1,6,6,8,5,8,0,8,no_info,1938
8,11,8,9,8,4,11,2,2,9,8,7,7,12,2,6,no_info,1939
1,0,2,1,1,7,8,4,0,7,8,8,5,10,0,8,no_info,1940
4,9,4,6,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1941
6,10,10,8,8,7,11,2,2,6,8,8,8,12,1,8,no_info,1942
3,4,4,2,2,5,11,2,2,9,8,7,6,11,1,6,no_info,1943
4,6,6,4,4,10,11,3,2,5,9,7,6,11,1,8,no_info,1944
5,10,7,8,6,8,8,4,1,7,9,8,8,11,0,8,no_info,1945
2,0,3,1,1,8,6,10,0,7,9,8,7,6,0,8,no_info,1946
4,6,6,4,5,6,6,3,4,10,8,9,7,5,2,7,no_info,1947
6,9,8,7,7,6,7,8,6,7,5,6,3,8,3,8,no_info,1948
9,12,9,6,5,2,10,3,3,10,11,9,7,10,1,6,no_info,1949
4,3,5,2,2,4,11,3,2,10,9,7,6,11,1,7,no_info,1950
2,3,3,2,2,9,10,3,2,5,9,7,5,11,0,7,no_info,1951
7,10,10,8,6,5,7,3,5,10,10,10,8,5,3,7,no_info,1952
3,7,5,5,3,6,9,3,4,10,8,8,5,8,1,7,no_info,1953
6,9,6,6,5,4,10,2,3,9,8,7,7,11,2,6,no_info,1954
3,7,4,5,3,7,8,5,4,7,6,6,5,9,1,6,no_info,1955
4,10,6,7,5,7,8,10,5,8,5,5,4,8,4,10,no_info,1956
3,7,5,5,5,8,7,5,4,6,7,8,7,6,2,7,no_info,1957
6,8,8,6,8,7,8,7,5,6,6,8,7,9,8,11,no_info,1958
2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,no_info,1959
3,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1960
4,6,5,4,3,7,8,6,5,7,6,6,5,9,1,6,no_info,1961
4,5,6,7,4,7,8,5,2,6,8,8,8,9,0,8,no_info,1962
4,1,5,3,3,9,6,6,4,6,7,5,8,6,2,6,no_info,1963
3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,no_info,1964
3,9,4,6,2,7,7,14,2,5,6,8,5,8,0,8,no_info,1965
3,3,4,5,3,10,8,4,1,6,8,8,7,10,0,8,no_info,1966
6,10,8,7,9,7,10,6,4,7,7,9,8,10,7,11,no_info,1967
8,12,9,7,4,8,6,2,4,13,5,8,6,8,0,7,no_info,1968
4,5,7,4,4,8,7,2,4,9,6,8,7,5,2,7,no_info,1969
5,11,8,8,9,6,7,3,4,8,8,9,7,10,7,6,no_info,1970
6,9,7,7,6,8,5,11,0,7,9,8,12,4,4,8,no_info,1971
7,8,9,7,8,7,8,5,5,7,5,7,6,9,5,4,no_info,1972
8,11,11,8,7,4,11,3,4,10,10,8,6,8,1,7,no_info,1973
1,1,2,2,1,7,7,11,1,5,6,8,4,8,0,8,no_info,1974
3,6,5,4,4,7,11,2,2,7,8,8,6,11,1,8,no_info,1975
7,7,7,5,5,6,10,4,3,8,7,7,9,13,3,4,no_info,1976
2,3,2,2,1,6,8,5,4,8,7,7,4,8,1,6,no_info,1977
5,9,7,7,6,7,6,3,4,10,8,9,11,5,3,9,no_info,1978
6,9,9,6,7,9,6,2,5,9,5,7,8,6,2,8,no_info,1979
4,5,5,5,5,7,8,4,3,6,4,8,6,8,4,7,no_info,1980
6,10,8,8,5,7,8,6,6,7,7,6,6,9,2,6,no_info,1981
6,8,6,6,6,4,9,2,3,9,8,8,7,11,2,6,no_info,1982
6,5,9,8,4,8,7,5,2,7,8,8,9,9,0,8,no_info,1983
4,4,6,3,4,8,6,2,4,9,6,8,7,5,2,8,no_info,1984
7,9,11,6,8,4,7,3,5,11,10,11,10,9,5,7,no_info,1985
5,8,8,6,7,9,7,2,4,9,5,7,7,7,2,8,no_info,1986
4,7,6,5,4,6,7,6,7,7,5,9,6,7,3,7,no_info,1987
2,3,4,2,1,9,7,3,4,10,3,6,5,9,0,7,no_info,1988
5,10,6,8,6,7,7,13,1,6,6,8,5,8,0,8,no_info,1989
8,9,8,7,7,5,11,3,3,9,8,7,7,12,3,6,no_info,1990
8,9,12,8,13,7,7,5,5,6,5,8,10,9,9,8,no_info,1991
4,7,4,5,2,7,7,14,2,4,6,8,6,8,0,8,no_info,1992
8,9,8,6,6,5,11,3,3,9,8,7,8,11,3,6,no_info,1993
8,9,8,7,6,2,12,2,3,10,10,8,7,11,2,7,no_info,1994
4,5,5,3,4,8,6,6,4,7,7,8,8,5,2,7,no_info,1995
2,5,3,4,2,7,8,5,4,7,6,7,4,8,1,7,no_info,1996
6,8,9,6,5,10,6,3,5,9,4,6,8,6,2,8,no_info,1997
14,15,14,8,7,6,10,5,5,4,4,11,11,13,2,8,no_info,1998
5,10,7,8,4,5,8,5,2,7,8,8,8,9,0,8,no_info,1999
5,10,6,8,6,7,7,6,6,7,6,8,6,7,3,8,no_info,2000
6,11,6,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,2001
7,10,9,8,9,8,7,6,5,6,7,8,8,6,2,7,no_info,2002
6,6,6,4,4,2,11,2,2,10,10,8,5,11,1,7,no_info,2003
4,9,6,7,3,5,8,5,1,7,8,8,8,9,0,8,no_info,2004
6,5,8,5,8,9,8,5,5,7,5,8,9,9,8,6,no_info,2005
3,3,4,2,2,7,8,6,4,7,7,6,5,9,2,6,no_info,2006
6,9,8,7,9,8,7,4,4,7,6,6,7,10,7,5,no_info,2007
5,8,8,6,5,7,8,4,1,7,9,8,7,11,0,8,no_info,2008
4,10,6,8,4,10,8,5,2,7,8,8,8,9,0,8,no_info,2009
8,12,8,6,4,1,9,3,2,11,12,9,7,10,0,6,no_info,2010
5,6,5,8,4,7,7,12,2,7,9,8,8,6,0,8,no_info,2011
3,6,3,4,2,8,6,11,1,6,9,8,7,6,0,8,no_info,2012
4,5,5,3,4,8,6,6,4,6,7,7,8,6,3,6,no_info,2013
1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,no_info,2014
4,6,7,4,8,6,5,4,2,6,4,8,12,6,3,7,no_info,2015
5,10,5,7,4,7,7,12,2,7,9,8,8,6,0,8,no_info,2016
5,10,6,8,4,7,7,12,2,7,9,8,8,6,0,8,no_info,2017
9,14,8,8,4,10,11,6,6,3,6,9,5,10,3,6,no_info,2018
4,8,6,6,4,7,10,2,3,7,9,8,8,11,1,8,no_info,2019
2,1,2,1,1,7,7,11,1,5,6,8,4,8,0,8,no_info,2020
6,8,8,7,9,8,6,5,5,7,6,7,8,11,7,3,no_info,2021
8,10,10,5,3,4,10,5,4,14,11,9,5,9,0,8,no_info,2022
4,11,5,8,5,8,7,13,1,6,6,7,6,8,1,10,no_info,2023
2,1,2,1,1,7,6,10,0,7,8,8,6,6,0,8,no_info,2024
5,11,6,8,6,8,8,13,1,6,6,8,6,8,1,10,no_info,2025
6,8,8,7,8,7,8,4,4,7,5,6,7,8,7,2,no_info,2026
2,4,4,3,3,10,6,3,4,9,4,6,6,5,2,8,no_info,2027
4,8,5,6,5,8,5,11,1,6,9,8,8,5,1,6,no_info,2028
6,9,8,7,4,4,8,5,2,7,9,8,9,9,0,8,no_info,2029
6,10,8,8,4,7,8,2,5,10,7,8,5,8,1,8,no_info,2030
7,10,7,7,6,5,10,4,3,9,7,7,9,13,3,4,no_info,2031
4,6,5,4,3,8,7,12,1,6,9,8,8,6,0,8,no_info,2032
5,5,8,3,4,10,6,3,5,9,5,7,10,6,2,8,no_info,2033
6,10,10,8,13,9,6,3,2,8,4,8,11,7,3,7,no_info,2034
4,5,7,3,4,5,7,3,4,10,10,10,9,7,3,8,no_info,2035
5,6,5,4,4,4,10,3,2,9,9,7,7,11,2,6,no_info,2036
3,3,4,2,2,9,6,7,3,6,7,6,6,6,1,5,no_info,2037
3,7,4,5,3,9,8,6,4,6,5,5,5,9,2,6,no_info,2038
6,10,9,8,9,6,8,3,5,8,7,7,9,8,8,4,no_info,2039
4,6,7,4,5,4,7,3,4,11,10,10,5,7,2,6,no_info,2040
7,9,9,7,4,7,8,3,5,10,7,7,6,9,1,7,no_info,2041
2,0,2,0,1,7,8,4,0,7,8,8,6,9,0,8,no_info,2042
3,3,5,5,3,7,8,4,1,7,8,8,8,10,0,8,no_info,2043
8,15,10,8,5,12,5,2,5,12,3,7,5,6,0,8,no_info,2044
5,9,5,6,6,8,5,11,0,6,8,8,8,6,1,6,no_info,2045
7,11,7,8,7,2,10,2,3,10,10,8,7,11,1,7,no_info,2046
4,5,6,8,4,4,8,5,2,7,8,8,8,10,0,8,no_info,2047
8,8,8,6,5,3,10,3,4,11,10,8,8,10,2,6,no_info,2048
4,3,5,5,3,8,8,5,1,7,8,8,8,9,0,8,no_info,2049
1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8,no_info,2050
8,9,11,7,7,6,7,3,5,9,9,9,8,6,2,8,no_info,2051
5,9,7,7,11,10,7,5,2,7,7,8,13,10,3,6,no_info,2052
5,10,5,8,6,7,7,13,1,6,6,8,5,9,0,7,no_info,2053
7,7,7,5,4,3,11,3,3,10,10,8,7,10,2,6,no_info,2054
3,3,5,2,3,7,6,3,4,9,8,9,6,5,2,9,no_info,2055
4,9,6,7,3,8,8,5,2,6,8,8,8,10,0,8,no_info,2056
6,9,6,7,5,2,10,2,3,10,11,9,6,10,1,7,no_info,2057
3,2,4,3,3,8,6,5,4,7,7,8,7,5,2,7,no_info,2058
6,11,7,9,3,7,7,15,2,4,6,8,6,8,0,8,no_info,2059
6,9,6,7,7,4,9,2,3,9,8,8,7,11,2,6,no_info,2060
3,7,5,5,5,7,8,3,4,8,7,8,6,9,5,4,no_info,2061
6,7,8,6,7,7,8,5,4,7,5,7,7,9,6,3,no_info,2062
5,11,6,8,4,8,7,12,2,6,9,8,8,6,0,8,no_info,2063
4,4,5,2,3,4,11,3,2,9,9,7,6,11,1,6,no_info,2064
5,11,6,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,2065
11,15,11,8,6,7,10,4,5,4,5,10,10,11,2,7,no_info,2066
6,8,8,6,8,8,9,6,4,7,7,8,6,9,6,7,no_info,2067
5,8,7,6,6,9,7,6,5,6,7,4,10,7,4,5,no_info,2068
7,7,10,5,7,5,7,3,5,10,10,10,11,8,4,8,no_info,2069
4,8,5,6,5,7,6,6,5,7,7,10,7,5,2,8,no_info,2070
4,7,7,5,4,4,6,4,4,11,11,11,6,6,2,7,no_info,2071
1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,no_info,2072
10,10,10,5,4,2,10,4,2,11,12,8,8,10,0,7,no_info,2073
10,13,12,8,6,10,2,2,2,9,3,9,7,2,1,9,no_info,2074
2,1,4,3,2,9,10,3,2,6,9,7,5,11,0,8,no_info,2075
6,11,6,6,4,4,9,1,3,9,9,8,8,12,1,6,no_info,2076
3,7,4,5,4,9,6,5,4,6,7,6,7,5,2,6,no_info,2077
6,9,9,7,4,7,8,3,5,10,6,7,6,9,1,7,no_info,2078
3,7,4,5,4,8,6,5,4,7,7,8,7,5,2,7,no_info,2079
3,5,4,4,3,7,8,5,5,7,7,6,5,9,2,6,no_info,2080
9,10,13,8,10,3,8,4,5,10,11,11,12,8,6,6,no_info,2081
6,11,8,8,4,5,8,5,2,7,8,8,9,9,0,8,no_info,2082
2,3,3,1,2,5,10,4,2,9,8,7,5,10,1,6,no_info,2083
2,1,2,2,1,7,8,6,4,7,6,7,4,8,1,7,no_info,2084
3,2,4,4,3,7,9,5,4,7,7,7,5,9,2,6,no_info,2085
6,10,8,5,3,12,4,5,3,13,1,7,5,7,0,8,no_info,2086
3,6,4,4,2,8,6,11,1,6,9,8,7,6,0,8,no_info,2087
5,11,7,8,4,7,7,5,2,7,8,8,9,9,0,8,no_info,2088
11,15,9,8,4,7,10,5,5,4,5,11,6,11,2,6,no_info,2089
5,10,6,8,6,6,7,8,5,7,5,6,3,7,3,8,no_info,2090
8,10,12,8,9,10,6,2,5,9,5,7,8,7,2,8,no_info,2091
4,6,4,4,2,7,7,14,1,5,6,8,6,8,0,8,no_info,2092
4,7,6,5,3,11,6,4,5,10,1,5,5,9,1,7,no_info,2093
7,6,7,8,4,8,7,13,2,6,9,8,9,6,0,8,no_info,2094
6,5,8,4,7,9,8,5,4,7,6,7,9,8,5,3,no_info,2095
3,2,4,3,4,8,6,6,4,7,7,8,7,6,2,7,no_info,2096
11,14,11,8,6,9,11,6,4,4,6,9,11,12,3,7,no_info,2097
7,10,9,8,11,8,6,6,5,7,5,8,6,9,8,8,no_info,2098
2,1,3,2,2,8,10,2,2,6,9,8,5,11,0,8,no_info,2099
2,3,2,2,2,7,9,6,3,7,6,8,4,8,1,7,no_info,2100
1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8,no_info,2101
11,11,10,6,4,6,11,2,3,7,10,6,8,12,1,7,no_info,2102
9,10,13,9,15,8,7,5,5,7,6,8,12,10,10,4,no_info,2103
8,12,10,6,4,3,11,6,3,14,12,9,6,10,0,8,no_info,2104
7,8,9,7,10,7,9,4,4,7,6,7,10,7,6,5,no_info,2105
6,9,6,4,3,2,8,2,3,9,11,9,7,9,1,6,no_info,2106
5,8,7,6,5,7,9,5,5,7,6,6,7,8,3,7,no_info,2107
6,7,9,6,9,6,8,5,3,6,5,8,12,8,5,8,no_info,2108
5,10,5,8,5,7,7,13,1,6,6,8,6,9,0,6,no_info,2109
2,1,3,2,2,8,6,6,3,7,7,9,6,5,1,8,no_info,2110
1,0,1,1,0,7,7,10,0,5,6,8,4,8,0,8,no_info,2111
3,3,4,5,3,7,7,12,1,8,9,8,8,6,0,8,no_info,2112
7,9,7,7,6,5,10,3,2,9,7,7,9,13,3,4,no_info,2113
5,9,7,6,7,7,7,5,5,6,7,9,8,6,2,8,no_info,2114
4,7,6,5,4,10,8,4,1,7,9,8,7,10,0,8,no_info,2115
4,5,6,3,4,8,6,6,5,6,7,8,9,6,3,7,no_info,2116
3,7,5,5,4,7,6,6,5,7,5,9,4,8,3,7,no_info,2117
3,3,4,5,2,7,7,14,2,5,6,8,5,8,0,8,no_info,2118
5,11,5,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,2119
4,9,6,6,4,7,9,2,5,9,5,6,5,8,1,7,no_info,2120
8,10,10,6,5,9,3,3,2,9,3,10,8,1,2,9,no_info,2121
10,13,11,7,5,7,7,3,5,13,9,9,6,8,0,8,no_info,2122
11,13,9,7,4,6,9,4,7,3,4,11,6,10,2,7,no_info,2123
5,5,8,8,4,9,7,5,2,6,8,8,9,9,0,8,no_info,2124
4,6,4,4,4,3,10,2,2,10,9,7,5,11,2,6,no_info,2125
1,0,1,0,1,8,6,8,0,6,8,8,5,7,0,8,no_info,2126
6,7,6,5,5,6,11,4,2,8,7,6,9,12,4,5,no_info,2127
5,7,8,5,5,8,6,2,5,9,6,8,8,6,2,8,no_info,2128
8,11,11,8,5,7,8,3,5,10,6,7,7,7,2,7,no_info,2129
6,10,9,8,8,8,7,2,4,9,7,8,8,6,2,8,no_info,2130
4,6,6,4,2,5,8,4,1,7,9,8,8,9,0,8,no_info,2131
9,10,9,5,4,3,10,3,2,10,11,8,9,12,1,6,no_info,2132
4,6,5,4,4,4,10,3,2,9,8,7,6,11,1,7,no_info,2133
8,12,8,6,6,9,9,4,4,6,9,6,10,9,3,6,no_info,2134
5,8,7,6,4,6,9,2,4,9,8,8,6,7,2,7,no_info,2135
3,4,5,3,3,9,11,3,2,5,9,8,6,11,1,8,no_info,2136
4,6,6,4,2,7,8,4,1,7,8,8,8,9,0,8,no_info,2137
2,1,2,2,1,7,7,11,1,5,6,8,4,8,0,8,no_info,2138
7,10,9,8,10,6,8,3,4,8,7,8,8,10,7,4,no_info,2139
3,5,5,3,4,7,6,3,4,9,7,8,7,6,1,8,no_info,2140
5,6,7,4,5,9,6,2,4,9,6,7,7,6,2,7,no_info,2141
3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,no_info,2142
5,7,7,6,8,6,8,5,3,6,5,8,10,8,5,7,no_info,2143
7,9,9,8,10,8,7,6,5,7,6,7,9,9,8,0,no_info,2144
3,7,4,5,3,7,8,6,5,7,6,7,5,8,1,6,no_info,2145
8,8,10,7,12,7,7,5,5,6,6,8,10,9,9,8,no_info,2146
1,1,2,1,1,8,6,10,0,6,8,8,6,6,0,8,no_info,2147
4,8,4,6,5,8,6,10,1,6,8,8,7,5,0,7,no_info,2148
7,8,7,6,6,2,10,2,3,10,10,8,7,11,2,7,no_info,2149
5,8,8,6,4,10,7,3,5,10,2,4,5,9,1,7,no_info,2150
3,7,4,5,3,7,7,11,1,7,9,8,8,5,0,8,no_info,2151
3,4,5,3,2,6,9,2,4,10,7,7,5,8,1,8,no_info,2152
7,9,10,7,6,8,6,2,5,9,6,8,10,8,3,8,no_info,2153
6,8,6,6,4,2,10,2,3,11,11,9,6,10,2,6,no_info,2154
5,9,8,7,4,3,10,3,4,10,10,9,5,8,1,7,no_info,2155
3,6,4,4,4,7,5,10,0,7,8,8,6,5,0,8,no_info,2156
4,7,6,5,4,6,6,7,5,7,8,11,8,5,2,9,no_info,2157
5,8,8,6,5,9,11,2,3,5,9,7,10,13,1,6,no_info,2158
7,11,9,6,4,5,8,2,4,12,7,9,6,8,0,7,no_info,2159
4,9,6,7,7,9,7,4,4,7,6,6,5,10,6,5,no_info,2160
7,7,10,6,10,6,9,5,3,7,5,8,12,5,6,8,no_info,2161
5,6,8,4,4,8,8,2,5,10,4,6,5,9,1,7,no_info,2162
6,9,8,7,6,8,6,2,5,9,6,8,8,6,2,8,no_info,2163
3,4,4,3,3,8,6,6,4,6,7,8,7,6,2,8,no_info,2164
6,11,8,8,5,7,9,6,5,7,7,8,6,9,1,7,no_info,2165
4,9,5,7,6,7,5,10,1,7,8,8,6,5,0,8,no_info,2166
