0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,titok,info,ID
W,5,9,7,7,4,6,8,5,2,7,8,8,9,10,0,8,ok,no_info,1601
M,7,9,11,7,6,9,6,2,5,9,5,7,11,7,2,8,ok,no_info,1602
W,12,12,11,7,5,6,11,2,3,7,11,7,9,12,1,7,ok,no_info,1603
M,4,8,4,6,5,8,5,10,0,6,9,8,7,5,1,6,ok,no_info,1604
W,2,1,3,2,2,10,11,3,2,5,9,7,5,11,0,8,ok,no_info,1605
W,2,1,2,2,1,7,8,4,0,7,8,8,6,10,0,8,ok,no_info,1606
M,3,6,6,4,7,6,5,3,1,6,5,8,7,7,2,8,ok,no_info,1607
W,4,3,6,5,3,7,8,4,1,7,8,8,8,9,0,8,ok,no_info,1608
N,3,5,5,3,2,8,8,2,5,10,4,6,5,8,1,7,ok,no_info,1609
M,5,9,7,4,4,6,4,3,2,8,4,10,7,3,1,8,ok,no_info,1610
M,2,3,4,2,2,7,7,3,3,9,8,8,5,5,1,7,ok,no_info,1611
M,7,9,10,6,8,5,7,3,5,9,9,9,10,6,3,8,ok,no_info,1612
W,4,4,5,3,3,5,11,4,2,9,8,7,6,12,2,6,ok,no_info,1613
W,4,4,5,3,3,6,11,3,2,7,9,8,7,11,1,8,ok,no_info,1614
M,6,5,9,4,8,9,7,5,5,7,6,8,12,9,6,4,ok,no_info,1615
N,4,9,4,6,4,8,7,12,1,6,6,7,6,8,0,9,ok,no_info,1616
W,5,5,7,4,4,7,11,3,2,6,9,8,8,11,0,8,ok,no_info,1617
N,3,6,3,4,3,8,8,12,1,6,6,8,5,8,0,8,ok,no_info,1618
M,7,8,10,7,11,8,8,4,3,6,6,7,12,7,6,7,ok,no_info,1619
W,7,9,7,6,5,4,10,3,3,9,8,7,7,11,2,6,ok,no_info,1620
W,6,5,7,4,4,3,11,2,3,10,10,8,7,11,1,7,ok,no_info,1621
M,3,1,4,2,3,7,6,6,5,6,7,7,8,6,2,7,ok,no_info,1622
M,6,10,9,8,7,7,7,2,5,9,8,8,9,7,3,8,ok,no_info,1623
W,3,6,5,4,2,4,8,5,1,7,8,8,8,10,0,8,ok,no_info,1624
M,3,6,5,4,4,11,5,3,4,9,3,6,7,6,2,8,ok,no_info,1625
W,3,3,4,1,2,5,11,3,2,9,9,7,6,11,1,6,ok,no_info,1626
N,5,8,5,6,4,8,7,13,1,6,6,7,6,8,1,10,ok,no_info,1627
N,4,5,5,4,3,7,9,5,5,7,7,6,5,9,2,5,ok,no_info,1628
W,4,10,7,8,6,7,8,4,1,7,9,8,7,11,0,8,ok,no_info,1629
M,4,6,5,4,2,8,7,12,1,7,9,8,8,6,0,8,ok,no_info,1630
N,4,7,6,5,3,9,7,3,4,10,5,6,5,8,1,7,ok,no_info,1631
M,6,9,8,8,11,7,7,4,4,6,6,8,11,8,5,5,ok,no_info,1632
W,4,3,5,2,2,5,11,3,2,9,9,7,6,11,1,6,ok,no_info,1633
N,6,11,8,8,5,9,7,3,5,10,4,6,6,8,1,7,ok,no_info,1634
N,11,14,9,8,4,10,12,6,4,4,6,10,5,11,2,5,ok,no_info,1635
N,7,9,8,4,3,5,9,3,4,13,9,9,5,8,0,8,ok,no_info,1636
W,3,4,4,3,2,7,11,2,2,6,9,8,6,11,0,8,ok,no_info,1637
M,4,7,5,5,3,8,7,12,1,6,9,8,8,6,0,8,ok,no_info,1638
N,4,9,6,7,4,7,8,6,5,7,6,6,6,9,2,5,ok,no_info,1639
N,4,8,6,6,5,7,6,8,5,6,4,7,3,7,3,8,ok,no_info,1640
N,4,10,6,7,5,6,10,5,3,7,7,9,5,9,1,8,ok,no_info,1641
M,5,7,8,5,6,3,7,4,5,11,11,10,5,8,2,6,ok,no_info,1642
N,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,ok,no_info,1643
N,5,7,7,5,3,7,7,3,4,10,7,8,5,8,0,7,ok,no_info,1644
W,3,4,5,3,3,9,11,3,2,5,9,7,6,10,0,8,ok,no_info,1645
W,5,5,7,7,4,8,8,5,2,7,8,8,9,9,0,8,ok,no_info,1646
M,4,9,5,6,3,7,7,12,1,7,9,8,8,6,0,8,ok,no_info,1647
W,3,4,4,3,3,4,10,4,2,9,8,7,5,11,1,6,ok,no_info,1648
W,5,7,7,6,9,7,6,4,5,7,5,8,9,9,7,8,ok,no_info,1649
N,6,7,8,5,4,4,11,3,4,10,10,9,5,8,1,8,ok,no_info,1650
N,5,9,7,6,7,6,8,3,4,8,7,8,6,9,5,4,ok,no_info,1651
N,8,13,10,8,5,5,8,2,4,12,7,9,6,8,0,7,ok,no_info,1652
W,7,11,7,8,8,4,10,2,3,9,8,7,7,11,2,6,ok,no_info,1653
M,3,7,4,5,5,8,7,6,3,7,5,8,5,9,5,8,ok,no_info,1654
W,10,10,10,5,4,8,10,4,2,5,10,7,10,12,2,6,ok,no_info,1655
M,8,10,8,6,5,4,9,5,4,4,3,12,9,10,2,8,ok,no_info,1656
N,6,11,9,8,5,3,10,3,4,10,11,10,5,7,1,7,ok,no_info,1657
N,4,4,5,6,2,7,7,14,2,4,6,8,6,8,0,8,ok,no_info,1658
W,1,0,2,1,1,7,8,4,0,7,8,8,5,10,0,8,ok,no_info,1659
N,10,15,12,8,5,10,6,4,4,13,2,7,7,7,0,6,ok,no_info,1660
N,5,5,6,4,5,7,9,5,4,7,4,8,6,9,4,6,ok,no_info,1661
W,5,7,5,5,4,6,10,4,3,8,7,6,6,12,3,6,ok,no_info,1662
W,7,8,9,7,11,7,8,5,5,6,5,8,10,10,9,7,ok,no_info,1663
W,9,11,9,6,5,1,10,3,4,11,12,9,8,11,1,5,ok,no_info,1664
N,4,7,6,5,4,12,7,3,5,10,0,4,5,9,1,7,ok,no_info,1665
W,8,11,8,8,7,6,10,4,3,8,7,6,11,12,4,4,ok,no_info,1666
M,5,9,8,6,10,7,7,3,2,7,4,8,15,6,3,7,ok,no_info,1667
M,7,9,10,7,8,12,5,3,5,9,2,5,10,5,2,8,ok,no_info,1668
W,12,14,12,8,5,1,10,4,2,11,12,9,8,10,0,7,ok,no_info,1669
N,5,10,5,8,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1670
M,3,6,5,4,5,10,5,2,2,8,4,8,5,7,2,6,ok,no_info,1671
N,6,9,5,4,2,6,9,4,5,4,4,10,5,10,2,8,ok,no_info,1672
M,2,1,3,2,1,8,6,10,1,6,9,8,7,5,0,8,ok,no_info,1673
M,3,5,6,4,4,9,6,2,4,9,4,6,8,5,2,8,ok,no_info,1674
M,3,4,5,3,3,8,6,3,4,9,6,8,6,5,2,8,ok,no_info,1675
W,4,9,6,7,9,8,7,5,1,7,6,8,10,11,3,9,ok,no_info,1676
N,5,7,8,5,4,11,7,3,5,11,0,4,5,9,1,7,ok,no_info,1677
W,3,3,4,1,2,3,11,3,2,10,10,8,5,11,0,7,ok,no_info,1678
N,4,10,4,8,5,8,7,12,1,6,6,7,6,8,1,10,ok,no_info,1679
W,3,1,5,1,2,6,11,3,2,7,9,9,6,11,0,8,ok,no_info,1680
M,5,9,7,6,6,4,7,3,4,10,10,10,7,5,2,7,ok,no_info,1681
M,5,11,9,8,12,7,5,3,2,7,5,8,14,6,4,7,ok,no_info,1682
N,4,7,6,5,3,8,7,7,6,6,6,4,6,9,2,5,ok,no_info,1683
N,2,2,3,3,2,7,8,5,5,7,6,6,5,9,2,5,ok,no_info,1684
N,4,7,6,5,4,11,7,3,5,10,1,4,5,9,1,7,ok,no_info,1685
N,6,11,9,8,6,7,9,2,4,9,6,7,6,8,1,8,ok,no_info,1686
M,7,8,9,7,10,8,8,4,4,7,6,7,10,9,6,3,ok,no_info,1687
M,5,9,5,6,3,7,7,12,2,8,9,8,8,6,0,8,ok,no_info,1688
W,3,4,4,3,3,5,11,2,2,8,9,9,6,11,0,8,ok,no_info,1689
N,5,10,7,7,4,10,7,3,5,10,2,5,6,9,1,7,ok,no_info,1690
W,2,0,2,1,1,7,8,3,0,7,8,8,6,10,0,8,ok,no_info,1691
M,5,8,6,6,3,8,7,12,2,6,9,8,9,6,0,8,ok,no_info,1692
W,9,10,9,5,4,6,11,2,3,8,10,7,8,12,1,7,ok,no_info,1693
N,10,13,12,7,5,3,11,6,3,14,12,9,6,9,0,8,ok,no_info,1694
N,8,14,9,8,4,4,10,6,4,14,12,9,6,9,0,9,ok,no_info,1695
M,5,9,6,7,6,8,6,6,5,6,7,8,8,6,2,7,ok,no_info,1696
W,10,12,10,7,5,2,8,3,3,10,11,9,9,10,1,6,ok,no_info,1697
N,2,5,4,4,2,7,9,2,4,10,6,7,5,8,1,7,ok,no_info,1698
W,7,8,7,6,6,5,11,3,3,9,7,7,8,11,3,5,ok,no_info,1699
N,2,4,4,3,2,8,8,2,4,10,5,6,4,9,1,6,ok,no_info,1700
M,10,14,10,8,5,9,11,6,5,4,6,9,10,11,2,7,ok,no_info,1701
W,5,11,8,8,7,10,10,3,3,5,9,7,8,10,1,8,ok,no_info,1702
N,6,10,8,7,5,11,8,3,6,10,0,3,5,9,1,7,ok,no_info,1703
W,3,1,4,2,2,8,11,2,2,6,9,8,6,11,0,7,ok,no_info,1704
N,5,9,7,6,4,7,8,6,6,7,7,6,6,10,2,5,ok,no_info,1705
N,5,7,8,5,3,7,8,3,5,10,7,7,5,7,1,8,ok,no_info,1706
N,5,8,7,6,3,10,7,3,5,10,2,5,5,8,1,7,ok,no_info,1707
W,9,12,9,7,4,6,10,1,3,7,10,7,8,12,1,6,ok,no_info,1708
W,6,9,6,4,4,5,8,2,3,8,9,7,9,10,2,5,ok,no_info,1709
M,4,7,7,5,7,9,6,2,2,8,4,7,7,5,2,6,ok,no_info,1710
M,5,10,8,8,6,6,6,3,4,9,9,9,8,5,2,7,ok,no_info,1711
N,5,9,6,7,4,7,9,5,5,7,6,7,6,9,2,6,ok,no_info,1712
M,4,5,7,3,4,8,7,3,4,9,6,7,8,6,2,7,ok,no_info,1713
W,7,10,7,8,6,4,10,3,2,9,8,7,7,12,2,5,ok,no_info,1714
N,8,12,7,6,3,7,10,4,6,3,5,9,5,9,2,7,ok,no_info,1715
M,8,9,12,8,12,8,9,4,4,7,6,7,12,7,7,3,ok,no_info,1716
N,3,6,4,4,3,7,9,6,4,7,6,6,5,9,1,6,ok,no_info,1717
M,5,9,6,6,6,8,5,11,0,6,9,8,7,5,0,7,ok,no_info,1718
W,4,10,6,8,4,8,8,4,2,7,8,8,8,9,0,8,ok,no_info,1719
N,2,0,2,1,1,7,7,12,1,5,6,8,5,8,0,8,ok,no_info,1720
W,3,9,5,6,3,4,8,5,1,7,8,8,8,10,0,8,ok,no_info,1721
W,5,9,8,7,7,6,11,2,2,7,8,8,8,11,1,8,ok,no_info,1722
N,5,8,7,6,4,7,8,6,5,7,6,5,7,11,3,5,ok,no_info,1723
W,7,12,7,7,4,1,9,2,3,9,11,9,8,10,1,6,ok,no_info,1724
W,6,6,7,4,4,6,11,4,2,8,7,6,9,12,2,5,ok,no_info,1725
W,10,11,10,8,6,2,11,2,3,10,11,9,8,10,2,6,ok,no_info,1726
W,5,11,8,8,4,10,8,5,2,7,9,8,9,9,0,8,ok,no_info,1727
N,3,4,5,3,2,8,8,3,5,10,4,6,5,9,1,6,ok,no_info,1728
M,8,9,11,8,13,8,7,5,5,7,6,7,13,9,8,2,ok,no_info,1729
N,6,11,7,8,6,8,7,13,1,6,6,7,7,7,1,10,ok,no_info,1730
N,4,9,5,6,4,7,8,6,5,7,6,6,6,9,1,6,ok,no_info,1731
N,4,7,5,5,4,7,6,7,5,6,4,7,3,7,3,7,ok,no_info,1732
W,6,7,6,5,5,3,11,2,2,10,10,8,6,11,2,7,ok,no_info,1733
W,5,5,7,5,7,7,8,5,5,7,5,8,9,8,8,6,ok,no_info,1734
N,11,15,14,8,5,10,5,4,4,14,1,7,6,6,0,7,ok,no_info,1735
N,2,4,2,2,2,7,8,5,4,7,6,6,5,9,1,5,ok,no_info,1736
M,4,4,7,3,3,7,7,3,5,9,7,8,9,7,2,7,ok,no_info,1737
N,3,3,4,5,2,7,7,14,2,5,6,8,5,8,0,8,ok,no_info,1738
W,3,1,4,2,2,5,11,3,2,8,9,9,6,11,0,8,ok,no_info,1739
W,7,9,7,4,4,5,8,2,4,8,10,8,10,10,2,6,ok,no_info,1740
W,5,9,7,7,6,5,11,2,2,7,8,9,7,12,1,8,ok,no_info,1741
N,3,7,5,5,3,7,8,6,4,7,6,7,5,9,1,6,ok,no_info,1742
W,4,9,6,7,6,7,5,6,2,7,7,8,6,8,4,8,ok,no_info,1743
M,3,7,5,5,5,7,9,6,3,7,7,9,5,9,5,10,ok,no_info,1744
N,5,11,5,8,5,7,7,13,1,6,6,8,6,9,1,6,ok,no_info,1745
W,3,2,5,3,3,8,11,3,2,6,9,8,7,11,0,8,ok,no_info,1746
W,4,2,6,3,3,7,11,3,2,7,9,8,8,10,1,8,ok,no_info,1747
W,8,11,8,6,5,8,8,4,4,6,9,6,10,10,3,6,ok,no_info,1748
W,5,10,8,8,8,8,11,2,3,6,8,8,8,10,1,8,ok,no_info,1749
M,5,10,5,8,4,8,7,12,2,6,9,8,8,6,0,8,ok,no_info,1750
W,8,9,8,7,6,5,10,3,3,9,7,7,10,12,3,4,ok,no_info,1751
N,4,4,5,6,2,7,7,14,2,4,6,8,6,8,0,8,ok,no_info,1752
N,4,5,5,4,3,7,8,5,5,7,7,6,6,9,2,5,ok,no_info,1753
M,6,10,7,5,4,13,2,5,2,12,1,9,6,3,1,8,ok,no_info,1754
W,4,4,5,3,3,4,10,2,2,9,9,7,6,11,1,7,ok,no_info,1755
W,2,1,3,1,1,7,8,4,0,7,8,8,7,9,0,8,ok,no_info,1756
M,6,6,9,6,9,9,8,5,4,7,6,7,11,9,6,3,ok,no_info,1757
N,4,9,5,6,2,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1758
M,3,4,5,3,3,10,6,3,4,9,4,7,6,5,1,8,ok,no_info,1759
W,6,7,6,5,4,7,11,4,2,8,7,6,7,12,3,6,ok,no_info,1760
M,12,12,12,6,6,8,10,6,4,5,5,10,11,13,2,7,ok,no_info,1761
M,5,10,8,7,7,9,6,2,4,8,5,7,7,6,2,8,ok,no_info,1762
N,5,9,8,7,8,7,8,4,5,7,6,7,6,8,7,5,ok,no_info,1763
W,4,10,7,7,5,5,10,2,3,7,9,9,8,11,1,8,ok,no_info,1764
N,11,13,9,7,4,5,9,5,6,3,3,12,6,11,2,7,ok,no_info,1765
M,5,3,5,5,3,7,7,12,1,7,9,8,8,6,0,8,ok,no_info,1766
W,7,7,7,5,6,4,10,2,3,10,9,8,7,11,2,6,ok,no_info,1767
M,5,8,8,6,5,3,7,4,5,11,12,11,5,8,2,7,ok,no_info,1768
N,2,2,3,3,2,7,8,5,4,7,6,7,4,8,1,7,ok,no_info,1769
W,5,11,7,8,9,8,7,6,3,5,8,8,9,8,6,2,ok,no_info,1770
W,3,3,5,5,3,5,8,5,1,7,8,8,8,10,0,8,ok,no_info,1771
W,8,8,11,7,11,6,8,6,6,6,6,7,10,9,9,9,ok,no_info,1772
N,3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,ok,no_info,1773
M,6,7,9,5,6,5,7,3,4,10,10,10,10,6,4,8,ok,no_info,1774
M,6,8,8,7,10,8,7,4,4,7,6,7,11,8,5,5,ok,no_info,1775
N,3,6,3,4,2,7,7,13,1,5,6,8,5,8,0,8,ok,no_info,1776
N,4,8,5,6,2,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1777
W,3,3,4,2,2,4,11,3,2,9,9,7,6,11,1,7,ok,no_info,1778
M,9,9,13,8,14,6,6,5,4,6,5,8,15,11,7,9,ok,no_info,1779
N,4,7,5,5,4,7,7,7,5,8,6,6,3,7,3,8,ok,no_info,1780
M,7,11,11,8,8,4,7,4,5,10,11,11,9,7,4,8,ok,no_info,1781
N,6,5,6,8,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1782
W,8,8,8,6,6,3,11,2,3,10,9,8,7,11,2,6,ok,no_info,1783
M,5,2,6,3,4,7,6,7,5,7,8,10,8,5,2,9,ok,no_info,1784
W,1,0,1,0,0,8,8,3,0,7,8,8,3,9,0,8,ok,no_info,1785
N,5,5,5,8,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1786
N,4,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1787
M,3,7,4,5,3,7,7,11,1,7,9,8,8,6,0,8,ok,no_info,1788
N,4,7,4,5,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1789
M,6,11,9,8,11,7,8,6,4,7,6,8,6,9,9,8,ok,no_info,1790
W,7,12,7,6,5,4,8,1,3,8,9,8,9,10,2,5,ok,no_info,1791
M,5,6,7,4,5,11,6,3,4,9,2,6,7,6,2,8,ok,no_info,1792
N,4,9,5,7,5,7,7,13,1,7,6,8,5,8,0,7,ok,no_info,1793
W,6,11,9,8,14,9,7,5,2,7,6,8,14,11,3,6,ok,no_info,1794
W,9,10,9,7,9,4,10,2,3,9,8,8,8,11,2,6,ok,no_info,1795
W,5,9,7,7,7,8,5,7,2,6,7,8,7,7,5,3,ok,no_info,1796
W,4,7,6,5,3,9,8,5,1,7,8,8,8,9,0,8,ok,no_info,1797
W,5,7,5,5,5,4,9,2,3,9,8,8,6,11,2,6,ok,no_info,1798
N,7,9,6,5,2,5,9,4,6,3,3,10,5,9,2,7,ok,no_info,1799
N,7,10,9,9,9,8,9,4,4,7,4,7,9,6,7,6,ok,no_info,1800
W,5,5,6,3,4,4,11,3,2,9,9,8,7,11,1,7,ok,no_info,1801
W,4,4,6,6,3,11,8,5,1,6,8,8,8,9,0,8,ok,no_info,1802
M,11,15,10,8,6,8,11,5,5,4,5,9,9,9,2,7,ok,no_info,1803
W,6,8,6,6,5,4,10,3,3,9,8,7,7,11,2,6,ok,no_info,1804
M,4,7,4,5,3,8,7,12,1,6,9,8,8,6,0,8,ok,no_info,1805
N,3,5,5,3,2,5,9,2,4,11,8,8,5,8,0,7,ok,no_info,1806
M,6,10,9,7,6,11,6,2,5,9,3,6,9,8,2,9,ok,no_info,1807
M,4,7,5,5,4,9,6,6,5,6,8,6,8,5,2,7,ok,no_info,1808
W,4,5,5,4,4,4,10,3,2,9,8,7,6,11,1,7,ok,no_info,1809
M,5,9,8,7,8,8,7,6,5,6,7,8,8,6,2,8,ok,no_info,1810
N,2,4,3,3,2,6,8,5,4,7,7,7,5,9,1,6,ok,no_info,1811
M,6,10,8,8,9,8,7,5,5,6,7,7,11,7,4,6,ok,no_info,1812
N,3,8,4,6,2,7,7,14,2,5,6,8,5,8,0,8,ok,no_info,1813
N,5,9,8,7,5,4,10,3,3,9,9,9,6,7,2,7,ok,no_info,1814
M,4,10,5,8,6,8,5,11,1,6,8,8,8,5,1,5,ok,no_info,1815
M,6,9,9,6,7,9,6,2,5,9,5,7,8,6,2,8,ok,no_info,1816
W,6,10,6,7,6,3,11,2,2,10,9,8,6,11,2,7,ok,no_info,1817
M,4,5,5,8,4,7,7,12,2,7,9,8,8,6,0,8,ok,no_info,1818
M,3,6,4,4,2,7,7,11,1,7,9,8,8,6,0,8,ok,no_info,1819
M,4,8,6,6,6,7,7,2,4,9,7,8,7,6,2,8,ok,no_info,1820
N,5,9,8,7,5,7,9,2,4,10,5,6,5,9,1,7,ok,no_info,1821
M,7,11,11,8,15,9,7,3,3,8,5,7,12,4,5,5,ok,no_info,1822
M,3,6,4,4,2,8,6,12,1,5,9,8,7,6,0,8,ok,no_info,1823
W,3,6,4,4,4,8,7,6,2,6,8,9,5,8,3,7,ok,no_info,1824
W,4,2,6,3,3,7,11,2,2,6,9,8,7,11,0,8,ok,no_info,1825
M,4,1,5,2,3,7,6,7,4,7,7,10,7,6,2,8,ok,no_info,1826
M,5,11,5,8,7,7,5,11,1,8,8,8,9,5,2,10,ok,no_info,1827
M,4,7,5,5,4,8,6,10,0,6,8,8,7,5,0,8,ok,no_info,1828
M,7,9,10,6,7,5,6,3,5,9,10,10,8,5,2,7,ok,no_info,1829
W,3,4,4,3,3,6,10,4,2,8,7,7,6,12,1,6,ok,no_info,1830
N,2,5,4,3,2,7,8,2,4,10,5,6,5,9,0,7,ok,no_info,1831
W,3,2,5,3,3,8,11,3,2,6,9,8,7,11,1,7,ok,no_info,1832
W,5,11,8,8,8,5,11,2,2,7,8,8,7,12,1,8,ok,no_info,1833
N,2,6,3,4,3,7,7,11,1,6,6,8,5,9,0,8,ok,no_info,1834
W,5,4,7,6,3,6,8,5,1,7,8,8,9,9,0,8,ok,no_info,1835
W,4,6,7,4,4,7,9,4,0,7,9,8,7,12,0,8,ok,no_info,1836
W,9,10,9,7,6,6,10,5,3,8,6,6,11,12,4,4,ok,no_info,1837
N,4,10,4,8,3,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1838
M,5,6,8,4,4,9,5,3,5,9,4,7,8,6,2,8,ok,no_info,1839
N,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,ok,no_info,1840
W,5,10,8,7,12,7,7,6,2,7,7,8,13,12,4,10,ok,no_info,1841
M,14,14,14,8,7,7,10,5,5,4,4,11,11,13,2,7,ok,no_info,1842
N,9,12,8,6,3,7,10,5,6,3,4,10,5,9,2,7,ok,no_info,1843
N,5,10,6,7,4,6,8,6,5,7,7,9,6,8,2,6,ok,no_info,1844
M,4,8,5,6,5,8,6,6,4,6,7,8,8,5,2,7,ok,no_info,1845
M,3,4,5,3,3,7,6,3,4,9,7,8,7,5,1,8,ok,no_info,1846
N,8,14,9,8,4,4,9,3,4,13,11,10,6,8,0,8,ok,no_info,1847
N,4,5,6,3,2,7,8,2,5,10,6,6,5,8,1,7,ok,no_info,1848
W,4,7,6,5,3,6,8,4,1,7,8,8,8,10,0,8,ok,no_info,1849
N,2,1,3,3,2,7,9,5,4,7,6,6,4,8,1,6,ok,no_info,1850
N,4,8,5,6,4,7,7,7,5,7,5,6,3,7,3,8,ok,no_info,1851
W,3,2,5,3,3,8,11,2,2,7,9,8,6,11,0,7,ok,no_info,1852
M,5,8,9,6,10,8,6,3,2,8,4,8,14,6,3,7,ok,no_info,1853
M,5,10,8,8,6,8,6,2,4,9,6,8,8,6,2,8,ok,no_info,1854
M,4,7,6,5,6,6,6,5,5,7,7,11,10,5,2,9,ok,no_info,1855
W,5,5,8,4,8,7,7,5,5,6,6,8,8,10,7,10,ok,no_info,1856
W,3,3,4,4,2,7,8,4,1,7,8,8,8,10,0,8,ok,no_info,1857
N,4,3,4,5,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1858
M,6,10,9,8,7,6,6,7,6,7,8,11,9,6,2,9,ok,no_info,1859
N,4,5,4,3,3,7,8,5,5,7,6,6,5,10,2,5,ok,no_info,1860
W,5,7,5,5,4,3,11,2,2,10,8,7,5,11,2,6,ok,no_info,1861
W,10,10,10,8,7,6,10,5,3,8,6,6,10,12,4,4,ok,no_info,1862
W,7,11,9,8,7,10,8,5,1,6,10,7,10,12,2,5,ok,no_info,1863
N,4,4,5,7,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1864
N,4,7,6,5,6,7,8,4,4,7,6,7,5,9,5,4,ok,no_info,1865
N,5,6,7,4,4,4,10,3,3,9,9,8,5,8,1,7,ok,no_info,1866
N,4,9,6,7,4,9,7,6,5,6,6,4,5,8,2,5,ok,no_info,1867
M,5,9,6,7,6,7,5,11,1,7,9,8,9,5,2,8,ok,no_info,1868
N,2,1,3,3,2,7,8,5,4,7,6,7,4,8,1,7,ok,no_info,1869
N,6,10,9,8,6,5,10,2,4,9,9,8,7,7,2,7,ok,no_info,1870
N,5,8,7,6,4,7,8,3,5,10,6,7,5,8,1,7,ok,no_info,1871
M,6,5,7,8,4,8,7,13,2,7,9,8,9,6,0,8,ok,no_info,1872
N,2,3,4,2,1,5,10,3,3,10,8,8,4,8,0,8,ok,no_info,1873
M,4,11,5,8,7,7,6,10,1,7,8,8,8,4,0,8,ok,no_info,1874
W,4,3,6,4,2,4,8,5,1,7,9,8,8,10,0,8,ok,no_info,1875
W,6,9,6,5,4,3,9,2,3,9,10,8,8,11,1,5,ok,no_info,1876
M,2,1,3,2,1,7,6,10,1,7,9,8,7,6,0,8,ok,no_info,1877
M,5,9,6,4,4,6,4,2,2,8,4,10,7,3,1,9,ok,no_info,1878
M,5,11,7,8,9,8,7,6,5,6,7,8,8,6,2,8,ok,no_info,1879
N,5,10,5,8,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1880
M,9,14,11,8,7,6,4,3,2,8,4,10,10,1,1,8,ok,no_info,1881
M,2,3,3,4,2,8,6,11,1,6,9,8,7,5,0,8,ok,no_info,1882
W,5,9,8,7,4,7,7,5,2,6,8,8,9,9,0,8,ok,no_info,1883
M,3,4,5,3,3,8,5,3,3,9,6,8,7,5,1,8,ok,no_info,1884
W,7,11,7,6,4,4,8,2,2,8,10,8,9,11,1,6,ok,no_info,1885
M,3,7,4,5,3,8,6,11,1,6,9,8,7,6,0,8,ok,no_info,1886
W,4,6,6,4,3,6,8,4,1,7,8,8,8,9,0,8,ok,no_info,1887
M,7,9,9,5,4,12,2,5,2,11,1,9,7,2,1,8,ok,no_info,1888
N,3,7,5,5,3,5,9,6,4,7,7,9,5,9,1,7,ok,no_info,1889
M,2,1,3,3,3,8,6,6,4,7,7,8,6,5,2,8,ok,no_info,1890
N,5,9,6,4,3,2,11,3,3,12,11,9,4,9,0,8,ok,no_info,1891
M,8,9,11,7,8,10,6,2,5,9,3,6,10,8,3,9,ok,no_info,1892
M,5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,ok,no_info,1893
M,8,9,11,8,13,8,7,4,4,7,6,7,11,8,6,4,ok,no_info,1894
N,5,9,7,6,5,6,8,7,7,7,6,7,3,7,3,8,ok,no_info,1895
N,4,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1896
M,4,4,5,3,3,6,6,6,5,7,7,10,7,6,2,8,ok,no_info,1897
W,5,5,8,7,4,7,7,5,2,7,8,8,9,9,0,8,ok,no_info,1898
N,4,5,6,4,3,7,9,2,5,10,6,6,5,9,1,7,ok,no_info,1899
M,5,10,7,8,10,8,8,7,4,7,6,8,8,9,9,4,ok,no_info,1900
M,5,7,8,5,6,9,7,2,4,9,5,7,7,6,2,8,ok,no_info,1901
W,4,9,6,7,10,9,7,5,2,7,6,8,13,10,3,6,ok,no_info,1902
W,3,4,4,3,3,6,10,5,2,9,7,6,5,11,2,6,ok,no_info,1903
M,6,12,7,6,5,7,3,2,2,8,4,10,8,1,2,8,ok,no_info,1904
M,3,4,6,3,3,7,6,3,4,9,8,9,7,5,2,9,ok,no_info,1905
M,6,10,8,8,9,8,7,7,5,6,5,8,10,8,10,12,ok,no_info,1906
W,5,7,7,6,9,6,8,6,5,6,6,8,8,9,8,8,ok,no_info,1907
M,9,12,12,7,5,10,2,3,2,10,2,9,8,1,1,8,ok,no_info,1908
N,6,9,8,7,5,7,9,6,5,7,6,6,7,8,3,8,ok,no_info,1909
N,9,10,8,6,3,5,8,5,7,3,3,11,6,10,3,7,ok,no_info,1910
W,7,8,7,6,5,3,11,2,2,10,9,8,6,12,2,6,ok,no_info,1911
M,1,0,2,1,1,8,6,9,0,7,8,8,6,6,0,8,ok,no_info,1912
M,5,5,8,4,4,6,6,3,4,10,9,10,10,5,3,9,ok,no_info,1913
N,8,11,11,8,5,6,9,3,5,10,8,8,6,8,1,7,ok,no_info,1914
W,3,3,4,1,2,5,11,3,2,9,8,7,5,11,1,6,ok,no_info,1915
N,10,13,8,7,4,7,10,4,7,3,4,9,5,7,2,7,ok,no_info,1916
N,5,7,6,6,7,7,8,5,3,7,5,7,8,7,5,7,ok,no_info,1917
